Tc1p;135391;((T1-P1)-d)-(((T1-P1)-d)-d);True;((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))-(LucasEF-LucasEFminusSimonEF)=SimonGAIN;['P1 interpreted as LucasEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135428;((T1+P1)-d)-(T1-d);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['T1 interpreted as LucasEI', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135453;((T1+(T1-P1))-d)-((T1-P1)-d);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135530;(T1-d)-(T1-d);True;(LucasEF-LucasEFminusSimonEF)-(LucasEI-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['T1 interpreted as LucasEI', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135553;(T1-d)-d;True;(LucasEF-LucasEFminusSimonEF)-((LucasEFminusSimonEF-LucasGAINminusSimonGAIN)-(((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)-LucasGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135581;(T1-d)-((T1-P1)-((T1-(T1-d))+d));True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEF-(LucasEF-LucasEFminusSimonEF))-LucasGAINminusSimonGAIN))=SimonGAIN;['-d interpreted as LucasGAINminusSimonGAIN']
Tc1p;135596;(T1-d)-(T1-P1);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEF-(LucasEF-LucasEFminusSimonEF))-LucasGAINminusSimonGAIN))=SimonGAIN;['d interpreted as LucasGAINminusSimonGAIN']
Tc1p;135610;(T1-d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasGAINminusSimonGAIN-LucasEFminusSimonEF))=SimonGAIN;['-d interpreted as LucasEFminusSimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135620;((T1-d)-(T1-P1))-d;True;(((LucasEF-(LucasEF-LucasEFminusSimonEF))-LucasGAINminusSimonGAIN)-(LucasEF-LucasGAIN))-(LucasEF-LucasEFminusSimonEF)=SimonGAIN;['d interpreted as SimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135707;T1-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135709;P1-d;True;LucasGAIN-((LucasEFminusSimonEF-LucasGAINminusSimonGAIN)-LucasEFminusSimonEF)=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135752;T1-((T1-P1)-d);True;(LucasEF-((LucasEFminusSimonEF-LucasGAINminusSimonGAIN)+LucasGAINminusSimonGAIN))-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['-d interpreted as LucasGAINminusSimonGAIN', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135777;(T1-(d+d))-((T1-P1)-d);True;(LucasEF-((LucasEFminusSimonEF-LucasGAINminusSimonGAIN)+LucasGAINminusSimonGAIN))-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['d interpreted as LucasGAINminusSimonGAIN', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135801;(T1+d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['-d interpreted as LucasEFminusSimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135812;((T1-P1)-d)-d;True;((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))-SimonEF=SimonGAIN;['d interpreted as SimonEF', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;135839;((T1-P1)-P1)+d;True;((LucasEF-LucasGAIN)-LucasEF)-LucasGAINminusSimonGAIN=SimonGAIN;['P1 interpreted as LucasEF', '-d interpreted as LucasGAINminusSimonGAIN']
Tc1p;135969;((T1-P1)-P1)-((T1-P1)-P1);True;LucasGAINminusSimonGAIN-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;135971;(T1-P1)-(P1-d);True;((LucasEF-LucasGAIN)-LucasEIminusSimonEI)-(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))=SimonGAIN;['P1 interpreted as LucasEF', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;136012;((T1+P1)-d)-T1;True;(((LucasEF-LucasGAIN)+LucasGAIN)-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;136046;((T1+(T1-P1))-d)-(T1-P1);True;((LucasGAIN+(LucasEF-LucasGAIN))-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;136179;T1-((T1-P1)-d);True;(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-(LucasGAINminusSimonGAIN-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;136213;(T1-d)-((T1-P1)-d);True;(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-((LucasGAINminusSimonGAIN+LucasEIminusSimonEI)-LucasGAINminusSimonGAIN))=SimonGAIN;['dEI interpreted as LucasGAINminusSimonGAIN', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;136343;P1-d;True;LucasGAIN-((LucasGAINminusSimonGAIN+LucasEIminusSimonEI)-LucasEIminusSimonEI)=SimonGAIN;['d interpreted as LucasGAINminusSimonGAIN']
Tc1p;136427;(P1+d)-(P1+d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;136429;((T1-P1)-P1)-((T1-P1)-P1);True;(LucasEIminusSimonEI-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;136503;((T1+P1)+d)-T1;True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', '-d interpreted as LucasEFminusSimonEF']
Tc1p;136544;((T1+(T1-P1))+d)-(T1-P1);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', '-d interpreted as LucasEFminusSimonEF']
Tc1p;136701;T1+d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)-LucasGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN', '-d interpreted as LucasEFminusSimonEF']
Tc1p;136828;T1-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEIminusSimonEI-LucasEFminusSimonEF)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;137002;(P1-((T1-P1)-P1))-((T1-P1)-P1);True;((LucasEF-SimonEF)-LucasEIminusSimonEI)-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF', 'd interpreted as SimonEF']
Tc1p;137016;(P1-d)-((T1-P1)-P1);True;((LucasEF-SimonEF)-LucasEIminusSimonEI)-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF', 'd interpreted as SimonEF']
Tc1p;137058;((T1+(T1-P1))-d)-T1;True;(((LucasGAIN+(LucasEF-LucasGAIN))-SimonEF)-LucasEIminusSimonEI)-LucasGAIN=SimonGAIN;['T1 interpreted as LucasGAIN', 'd interpreted as SimonEF']
Tc1p;137149;T1-d;False;(LucasEF-SimonEF)-LucasEIminusSimonEI=LucasGAINminusSimonGAIN;['d interpreted as SimonEF']
Tc1p;137188;d;True;SimonEF-(LucasEIminusSimonEI-(((LucasEF-SimonEF)+SimonEF)-LucasGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN', 'd interpreted as SimonEF']
Tc1p;137190;T1-(T1-d);True;LucasGAIN-((LucasEF-SimonEF)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', 'd interpreted as SimonEF']
Tc1p;137257;(T1-P1)-(T1-(T1-d));True;((LucasEF-LucasGAIN)-LucasEIminusSimonEI)-(LucasEF-(LucasEF-SimonEF))=SimonGAIN;['d interpreted as SimonEF']
Tc1p;138005;P1-d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(LucasEF-LucasGAIN))=SimonGAIN;['P1 interpreted as LucasEF', 'T1 interpreted as LucasGAIN']
Tc1p;138135;(T1-d)-(T1-P1);True;(LucasEF-LucasEFminusSimonEF)-((LucasGAIN-LucasEF)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEF', 'T1 interpreted as LucasGAIN']
Tc1p;138328;(T1-P1)-P1;True;((LucasEF-LucasGAIN)-LucasEIminusSimonEI)-(LucasEF-LucasEFminusSimonEF)=SimonGAIN;['P1 interpreted as LucasEF', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;138458;T1;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(LucasEF-LucasGAIN))=SimonGAIN;['P1 interpreted as LucasEF', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;138640;(T1-P1)-(P1-d);True;((LucasEF-LucasGAIN)-LucasEIminusSimonEI)-(LucasEF-LucasEFminusSimonEF)=SimonGAIN;['P1 interpreted as LucasEF']
Tc1p;138704;T1-d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(LucasEF-LucasGAIN))=SimonGAIN;['P1 interpreted as LucasEF']
Tc1p;139110;T1+d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(LucasEF-LucasGAIN))=SimonGAIN;['P1 interpreted as LucasEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;139453;((T1+(T1-P1))-d)-P1;True;((LucasEI+(LucasEF-LucasEI))-LucasEFminusSimonEF)-(LucasEI-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'P1 interpreted as LucasEI']
Tc1p;139523;(T1-d)-((T1-P1)-P1);True;(LucasEF-LucasEFminusSimonEF)-(((LucasEF-LucasEI)-LucasEF)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEF', 'P1 interpreted as LucasEI']
Tc1p;140037;T1;False;LucasEI;['T1 interpreted as LucasEI']
Tc1p;140436;(T1-d)-(P1-d);True;(LucasEF-LucasEFminusSimonEF)-(LucasEI-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'P1 interpreted as LucasEI']
Tc1p;140991;-d;False;LucasEFminusSimonEF;['-d interpreted as LucasEFminusSimonEF']
Tc1p;141221;((T1+P1)-d)-(T1-P1);True;((LucasEI+LucasGAIN)-LucasEFminusSimonEF)-(((LucasEI+LucasGAIN)-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEF', 'T1 interpreted as LucasEI']
Tc1p;141561;P1;False;LucasEI;['P1 interpreted as LucasEI']
Tc1p;141889;T1+(T1-P1);False;LucasGAIN+(LucasEF-LucasGAIN)=LucasEF;['T1 interpreted as LucasGAIN']
Tc1p;141963;(T1-d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;142688;T1-(T1-P1);True;(LucasEF-(((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI))+LucasGAINminusSimonGAIN))-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;142737;((T1+P1)-d)-(T1-P1);True;(((LucasEF-LucasGAIN)+LucasGAIN)-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;143078;T1-(T1-d);True;(LucasEI-LucasEIminusSimonEI)-(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))=SimonGAIN;['T1 interpreted as LucasEI', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;143092;T1-d;True;(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-(LucasEIminusSimonEI-(((LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))+(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-LucasGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;143097;(T1-d)-((T1-P1)-d);True;(LucasEF-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-(LucasGAINminusSimonGAIN-(LucasGAINminusSimonGAIN+LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'd interpreted as LucasGAINminusSimonGAIN']
Tc1p;143188;((T1+P1)+d)-(T1-P1);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', '-d interpreted as LucasEFminusSimonEF']
Tc1p;143210;P1;True;LucasGAIN-(LucasEFminusSimonEF-((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF']
Tc1p;143712;(T1+d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEIminusSimonEI-LucasEFminusSimonEF)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;144113;(T1-d)-((T1-P1)-P1);True;((LucasEF-SimonEF)-LucasEIminusSimonEI)-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF', 'd interpreted as SimonEF']
Tc1p;144464;((T1-d)-(T1-P1))-d;True;((((LucasEF-SimonEF)-LucasEIminusSimonEI)-(LucasEF-SimonEF))-(LucasEF-LucasGAIN))-SimonEF=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'd interpreted as SimonEF']
Tc1p;148966;((T1+P1)-d)-(T1-d);True;((LucasEI+LucasGAIN)-LucasEFminusSimonEF)-(LucasEI-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasEI']
Tc1p;149732;((T1+((T1-P1)-d))-d)-((T1-P1)-d);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['T1 interpreted as LucasEI', 'dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;154183;((T1+P1)-d)-P1;True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', 'P1 interpreted as LucasEI']
Tc1p;154430;(((T1-P1)+P1)-d)-(T1-P1);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;[]
Tc1p;155079;(T1-(T1-P1))-d;True;(LucasEF-(LucasEF-LucasGAIN))-(LucasEFminusSimonEF-LucasEIminusSimonEI)=SimonGAIN;[]
Tc1p;156482;(T1-d)-(((T1-d)+d)-P1);True;(LucasEF-LucasEFminusSimonEF)-((((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;[]
Tc1p;156500;(((T1-d)+d)-P1)-d;True;(((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)-LucasEI)-(LucasEFminusSimonEF-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEI']
Tc1p;156571;(T1-d)-P1;False;(LucasEF-LucasEFminusSimonEF)-LucasEF=LucasEFminusSimonEF;['P1 interpreted as LucasEF']
Tc1p;156646;T1-d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)-LucasGAIN))=SimonGAIN;['T1 interpreted as LucasGAIN']
Tc1p;156662;T1-d;False;(LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF=LucasEF;['dEI interpreted as LucasEFminusSimonEF']
Tc1p;156886;T1-(T1-d);False;LucasGAIN-((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF)=LucasEI;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasGAIN']
Tc1p;156907;T1-d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(((LucasEF-LucasEFminusSimonEF)+(LucasGAINminusSimonGAIN+LucasEIminusSimonEI))-LucasGAIN))=SimonGAIN;['d interpreted as LucasGAINminusSimonGAIN', 'T1 interpreted as LucasGAIN']
Tc1p;156911;(T1-d)-(T1-((T1-d)-d));True;(LucasEF-LucasEFminusSimonEF)-((LucasGAIN-((LucasEF-LucasEFminusSimonEF)+LucasEFminusSimonEF))-LucasEIminusSimonEI)=SimonGAIN;['-d interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasGAIN']
Tc1p;156935;P1-(T1-(T1-d));True;LucasGAIN-((LucasEF-(LucasEF-LucasEFminusSimonEF))-LucasEIminusSimonEI)=SimonGAIN;[]
Tc1p;156954;(T1-d)-((T1-P1)-(T1-(T1-d)));True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEF-(LucasEF-LucasEFminusSimonEF))-LucasGAINminusSimonGAIN))=SimonGAIN;['dEI interpreted as LucasGAINminusSimonGAIN']
Tc1p;156970;(T1-d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasEFminusSimonEF-LucasGAINminusSimonGAIN))=SimonGAIN;['-d interpreted as LucasGAINminusSimonGAIN', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;156979;(T1-d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-(LucasGAINminusSimonGAIN-LucasEFminusSimonEF))=SimonGAIN;['d interpreted as LucasGAINminusSimonGAIN', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;158281;(T1-d)-(T1-P1);True;(LucasEF-((LucasEFminusSimonEF-LucasEIminusSimonEI)+LucasEIminusSimonEI))-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;[]
Tc1p;158378;(T1+d)-((T1-P1)-(d+d));True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['-d interpreted as LucasEFminusSimonEF', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;158411;((T1-P1)-d)-d;True;((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))-SimonEF=SimonGAIN;['d interpreted as SimonEF', 'dEI interpreted as LucasEFminusSimonEF']
Tc1p;159020;T1-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', '-d interpreted as LucasEFminusSimonEF']
Tc1p;160485;T1-d;True;(LucasEF-LucasEFminusSimonEF)-(LucasEIminusSimonEI-(LucasEF-LucasGAIN))=SimonGAIN;['P1 interpreted as LucasGAIN', 'P1 interpreted as LucasEF']
Tc1p;162028;((T1+(T1-P1))-d)-T1;True;(((LucasEF-LucasGAIN)+(LucasEF-(LucasEF-LucasGAIN)))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'P1 interpreted as LucasEI']
Tc1p;162260;T1-P1;True;(LucasEF-(LucasEF-LucasGAIN))-(LucasEFminusSimonEF-((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'P1 interpreted as LucasEI']
Tc1p;162856;((P1+((T1-P1)-P1))-((T1-P1)-P1))-((P1+((T1-P1)-P1))-((T1-P1)-P1));True;(((LucasEF-LucasGAIN)+((LucasEF-LucasGAIN)-LucasEF))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEI', 'P1 interpreted as LucasEF']
Tc1p;162858;((T1-P1)-P1)-((T1-P1)-P1);True;(LucasEFminusSimonEF-LucasEIminusSimonEI)-((LucasEF-LucasGAIN)-LucasEF)=SimonGAIN;['P1 interpreted as LucasEF']
Tc1p;163031;((T1-P1)-P1);True;((LucasEF-LucasGAIN)-LucasEF)-(LucasEFminusSimonEF-((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'P1 interpreted as LucasEF']
Tc1p;163430;((T1-P1)-d)-((T1-P1)-d);True;(LucasEF-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'P1 interpreted as LucasEF']
Tc1p;163806;((T1+P1)-d)-((T1+P1)-T1);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((((LucasEF-LucasGAIN)+LucasGAIN)-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', 'T1 interpreted as LucasEI']
Tc1p;163963;((T1+T1)-d)-T1;True;(((((LucasEF-LucasGAIN)-LucasEIminusSimonEI)+LucasEIminusSimonEI)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN', 'T1 interpreted as LucasEI']
Tc1p;163978;(T1+P1)-T1;True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasEI']
Tc1p;163980;P1;True;LucasGAIN-(LucasEFminusSimonEF-((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasEI']
Tc1p;163999;((T1+P1)-d)-T1;True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI']
Tc1p;164083;(T1+P1)-(T1-d);True;(((LucasEF-LucasGAIN)+LucasGAIN)-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasEI']
Tc1p;164225;((T1+(T1-P1))-d)-P1;True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEI', 'T1 interpreted as LucasGAIN']
Tc1p;164339;((T1+(T1-P1))-d)-T1;True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'T1 interpreted as LucasGAIN']
Tc1p;164341;((T1+(T1-P1))-T1)-d;True;((LucasGAIN+(LucasEF-LucasGAIN))-(LucasEF-LucasGAIN))-(LucasEFminusSimonEF-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasEI', 'T1 interpreted as LucasGAIN']
Tc1p;164473;((T1+P1)-d)-(T1-P1);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['P1 interpreted as LucasEI', 'T1 interpreted as LucasGAIN']
Tc1p;164509;(T1+(T1-P1))-(T1-P1);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasGAIN']
Tc1p;164511;T1;True;LucasGAIN-(LucasEFminusSimonEF-((LucasEF-LucasGAIN)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasGAIN']
Tc1p;164530;((T1+(T1-P1))-d)-(T1-P1);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-LucasEIminusSimonEI)=SimonGAIN;['T1 interpreted as LucasGAIN']
Tc1p;164620;(T1+(T1-P1))-((T1-P1)-d);True;((LucasGAIN+(LucasEF-LucasGAIN))-LucasEFminusSimonEF)-((LucasEF-LucasGAIN)-((LucasEFminusSimonEF-LucasEIminusSimonEI)-LucasEFminusSimonEF))=SimonGAIN;['dEI interpreted as LucasEFminusSimonEF', 'T1 interpreted as LucasGAIN']
